WWTP name,Latitude,Longitude,Capacity (p.e),N kg/per year,country,province,nuts2_id,country_code,P kg/per year
GAILLAC INTERCOMMUNALE (LONGUEVILLE),43.88424444,1.874056271,31167,134641.44,France,Midi-Pyrénées,FRJ2,FR,22440.24
GRAULHET,43.77412823,1.987541817,220000,950400,France,Midi-Pyrénées,FRJ2,FR,158400
LABRUGUIERE (VILLE),43.55291399,2.259818375,5000,21600,France,Midi-Pyrénées,FRJ2,FR,3600
LACAUNE (COMMUNALE),43.70773232,2.674064857,15000,64800,France,Midi-Pyrénées,FRJ2,FR,10800
LAVAUR (FONTENAU ),43.7082101,1.80321884,13000,56160,France,Midi-Pyrénées,FRJ2,FR,9360
LISLE SUR TARN,43.83805624,1.803073492,3000,12960,France,Midi-Pyrénées,FRJ2,FR,2160
MARSSAC N°2 (COMMUNALE),43.91646699,2.020849678,4400,19008,France,Midi-Pyrénées,FRJ2,FR,3168
MAZAMET- INTERCOMMUNALE,43.50372866,2.390721037,18000,77760,France,Midi-Pyrénées,FRJ2,FR,12960
CORDES - LES CABANNES,44.07333789,1.932229639,3000,12960,France,Midi-Pyrénées,FRJ2,FR,2160
PUYLAURENS,43.56930294,1.998826442,4000,17280,France,Midi-Pyrénées,FRJ2,FR,2880
REALMONT BOURG,43.76700702,2.187037802,2250,9720,France,Midi-Pyrénées,FRJ2,FR,1620
ST SULPICE,43.7830462,1.673058776,12500,54000,France,Midi-Pyrénées,FRJ2,FR,9000
SAIX-SEMALENS,43.59220969,2.134670425,4470,19310.4,France,Midi-Pyrénées,FRJ2,FR,3218.4
ALBIAS (COMMUNALE),44.09419099,1.445393295,1900,8208,France,Midi-Pyrénées,FRJ2,FR,1368
BEAUMONT-DE-LOMAGNE,43.87867604,1.002360306,7000,30240,France,Midi-Pyrénées,FRJ2,FR,5040
MONTAUBAN (ZI PARAGES - LACTEL),43.97484969,1.339217411,13600,58752,France,Midi-Pyrénées,FRJ2,FR,9792
CASTELSARRASIN,44.04259969,1.088831911,33000,142560,France,Midi-Pyrénées,FRJ2,FR,23760
CAUSSADE,44.15931854,1.526620837,18000,77760,France,Midi-Pyrénées,FRJ2,FR,12960
ESCATALENS,43.98725966,1.180061996,2500,10800,France,Midi-Pyrénées,FRJ2,FR,1800
LABASTIDE ST PIERRE,43.92403284,1.364097387,2200,9504,France,Midi-Pyrénées,FRJ2,FR,1584
LA VILLE DIEU DU TEMPLE (COMMUNALE),44.04064881,1.207646443,2650,11448,France,Midi-Pyrénées,FRJ2,FR,1908
MOISSAC,44.10036034,1.072274031,12000,51840,France,Midi-Pyrénées,FRJ2,FR,8640
MONTBETON (COMMUNALE),44.00951555,1.297620611,4000,17280,France,Midi-Pyrénées,FRJ2,FR,2880
MONTECH,43.94356522,1.210696791,13000,56160,France,Midi-Pyrénées,FRJ2,FR,9360
NEGREPELISSE (COMMUNALE),44.07209037,1.495628719,4000,17280,France,Midi-Pyrénées,FRJ2,FR,2880
NEGREPELISSE MV,44.07360369,1.495701099,3200,13824,France,Midi-Pyrénées,FRJ2,FR,2304
SAINT ETIENNE DE TULMONT (COMMUNALE),44.04962669,1.451440123,1900,8208,France,Midi-Pyrénées,FRJ2,FR,1368
SAINT NICOLAS DE LA GRAVE N°2 (COMMUNALE),44.07183756,1.042770851,2000,8640,France,Midi-Pyrénées,FRJ2,FR,1440
VALENCE D AGEN (COMMUNALE),44.11054565,0.877100493,7500,32400,France,Midi-Pyrénées,FRJ2,FR,5400
CIVRAY-SAVIGNE-ST PIERRE D'EXIDEUIL (INTERCOMMUNALE),46.14540727,0.2913694384,8000,34560,France,Poitou-Charentes,FRI3,FR,5760
SAINT-YRIEIX-LA-PERCHE (LE BOCAGE),45.49804696,1.189111202,18000,77760,France,Limousin,FRI2,FR,12960
FOIX (LABARRE),42.99733889,1.614406042,3500,15120,France,Midi-Pyrénées,FRJ2,FR,2520
MAURIAC EST LABIOU,45.22711083,2.348832597,10000,43200,France,Auvergne,FRK1,FR,7200
YTRAC,44.92965511,2.383402655,5300,22896,France,Auvergne,FRK1,FR,3816
CHAMPNIERS CHEZ SURAUD,45.69225264,0.1969200602,2700,11664,France,Poitou-Charentes,FRI3,FR,1944
BERAT 3,43.38994843,1.183268159,2200,9504,France,Midi-Pyrénées,FRJ2,FR,1584
MONTBERON N°2,43.72533909,1.46809051,4000,17280,France,Midi-Pyrénées,FRJ2,FR,2880
CUGNAUX 2,43.53310514,1.368983079,71000,306720,France,Midi-Pyrénées,FRJ2,FR,51120
PLAISANCE DU TOUCH N°2,43.56713259,1.316591502,20000,86400,France,Midi-Pyrénées,FRJ2,FR,14400
SALVETAT-DEFI-AUSSONNELLE,43.58442836,1.271811505,25800,111456,France,Midi-Pyrénées,FRJ2,FR,18576
AMBARES ET LAGRAVE (SABAREGES 2),44.92930752,-0.5009970022,117000,505440,France,Aquitaine,FRI1,FR,84240
BEGLES (CLOS DE HILDE),44.80090967,-0.5325397326,408333,1763998.56,France,Aquitaine,FRI1,FR,293999.76
BORDEAUX (LOUIS FARGUE 2),44.86769191,-0.5651955063,477000,2060640,France,Aquitaine,FRI1,FR,343440
EYSINES (CANTINOLLE 2),44.89465596,-0.6670682882,85000,367200,France,Aquitaine,FRI1,FR,61200
BLANQUEFORT LILLE (2),44.91035812,-0.5914737068,67000,289440,France,Aquitaine,FRI1,FR,48240
LEOGNAN,44.74693843,-0.5787730427,12000,51840,France,Aquitaine,FRI1,FR,8640
SAINT LOUBES (COMMUNALE),44.92537673,-0.4264762949,13000,56160,France,Aquitaine,FRI1,FR,9360
SAINT LOUBES (ZI),44.92658072,-0.4568438015,5000,21600,France,Aquitaine,FRI1,FR,3600
CANEJAN (LA HOUSE),44.75924627,-0.6397042416,4500,19440,France,Aquitaine,FRI1,FR,3240
CANEJAN (COMMUNALE),44.75943889,-0.6497352484,3500,15120,France,Aquitaine,FRI1,FR,2520
PIAN MEDOC N°2,44.94961066,-0.6266723136,5000,21600,France,Aquitaine,FRI1,FR,3600
CARCANS BOURG 2,45.06639405,-1.028683847,4000,17280,France,Aquitaine,FRI1,FR,2880
LE PORGE LA JENNY,44.83603746,-1.211283619,4000,17280,France,Aquitaine,FRI1,FR,2880
SAINT CIERS SUR GIRONDE (LES BERTHES),45.2829955,-0.6218839876,3800,16416,France,Aquitaine,FRI1,FR,2736
ST SULPICE ET CAMEYRAC (ST SULPICE + CAMEYRAC),44.91818042,-0.3949358872,5000,21600,France,Aquitaine,FRI1,FR,3600
LA TESTE DE BUCH (CAZAUX),44.52854937,-1.169800664,5000,21600,France,Aquitaine,FRI1,FR,3600
BISCARROSSE (LA PLAGE),44.44002881,-1.253613965,30000,129600,France,Aquitaine,FRI1,FR,21600
MONT DE MARSAN (JOUANAS 2),43.89461559,-0.5287433405,56666,244797.12,France,Aquitaine,FRI1,FR,40799.52
PRAYSSAC - PUY L'EVÊQUE,44.50628171,1.166977109,9200,39744,France,Midi-Pyrénées,FRJ2,FR,6624
CASTELJALOUX (LAUGAS),44.32886691,0.09288582387,5000,21600,France,Aquitaine,FRI1,FR,3600
BRISCOUS_SALINES,43.4610278,-1.357316906,4000,17280,France,Aquitaine,FRI1,FR,2880
BASSUSSARRY 2009,43.44891138,-1.493273487,8000,34560,France,Aquitaine,FRI1,FR,5760
VIODOS ABENSE DE BAS (INTERCOMMUNALE),43.24689897,-0.8764160407,10000,43200,France,Aquitaine,FRI1,FR,7200
ARAGNOUET (EGET MOUDANG),42.79438946,0.2679680299,6000,25920,France,Midi-Pyrénées,FRJ2,FR,4320
BAGNERES DE BIGORRE (STATION DE LA MONGIE),42.91125239,0.1837264275,9500,41040,France,Midi-Pyrénées,FRJ2,FR,6840
JUILLAN (COMMUNALE),43.20543471,0.03434352217,9000,38880,France,Midi-Pyrénées,FRJ2,FR,6480
TARBES (TARBES EST),43.27446716,0.07558783076,45000,194400,France,Midi-Pyrénées,FRJ2,FR,32400
MONTAUBAN,44.02117538,1.322235377,95000,410400,France,Midi-Pyrénées,FRJ2,FR,68400
VERDUN SUR GARONNE (INTERCOMMUNALE),43.84564729,1.273387298,18000,77760,France,Midi-Pyrénées,FRJ2,FR,12960
CASTELGINEST 2,43.70847557,1.412375815,60000,259200,France,Midi-Pyrénées,FRJ2,FR,43200
CASTANET-TOLOSAN,43.52185054,1.518529548,26667,115201.44,France,Midi-Pyrénées,FRJ2,FR,19200.24
LABEGE,43.52472791,1.526295972,18000,77760,France,Midi-Pyrénées,FRJ2,FR,12960
SAINT JEAN (INTERCOMMUNALE),43.64886203,1.508492755,21333,92158.56,France,Midi-Pyrénées,FRJ2,FR,15359.76
LAUNAGUET,43.67606147,1.440020356,25000,108000,France,Midi-Pyrénées,FRJ2,FR,18000
PECHBONNIEU N°2,43.71944903,1.469724769,6500,28080,France,Midi-Pyrénées,FRJ2,FR,4680
AUZEVILLE-TOLOSANE,43.53798417,1.492953203,7000,30240,France,Midi-Pyrénées,FRJ2,FR,5040
BRAX (LES GRAVIÈRES),44.21315372,0.5466188355,5000,21600,France,Aquitaine,FRI1,FR,3600
RIOM ES MONTAGNES (COMMUNALE N°2),45.29553341,2.670632126,3500,15120,France,Auvergne,FRK1,FR,2520
ALBARET-SAINTE-MARIE (AIRE DE LA LOZERE),44.88656411,3.264454429,3300,14256,France,Languedoc-Roussillon,FRJ1,FR,2376
BEBLENHEIM,48.1580193,7.341632507,52800,228096,France,Alsace,FRF1,FR,38016
AMBERIEU-EN-BUGEY - CHATEAU GAILLARD,45.95393343,5.316537361,33333,143998.56,France,Rhône-Alpes,FRK2,FR,23999.76
VALSERHONE_BELLEGARDE-SUR-VALSERINE,46.08636914,5.816435474,16200,69984,France,Rhône-Alpes,FRK2,FR,11664
BELLEY,45.7562695,5.703197859,18333,79198.56,France,Rhône-Alpes,FRK2,FR,13199.76
BOURG-EN-BRESSE - VIRIAT,46.22716866,5.22127785,148333,640798.56,France,Rhône-Alpes,FRK2,FR,106799.76
BRENOD,46.05341958,5.605719621,1200,5184,France,Rhône-Alpes,FRK2,FR,864
BUELLAS - MONTCET,46.21185434,5.126088592,1800,7776,France,Rhône-Alpes,FRK2,FR,1296
CERTINES,46.14089279,5.279135715,4500,19440,France,Rhône-Alpes,FRK2,FR,3240
CHALAMONT,45.9913269,5.176771807,2500,10800,France,Rhône-Alpes,FRK2,FR,1800
VALSERHONE-CHATILLON-EN-MICHAILLE,46.13646641,5.809596917,2250,9720,France,Rhône-Alpes,FRK2,FR,1620
CHATILLON-SUR-CHALARONNE - CHEF-LIEU,46.12503996,4.93380655,5533,23902.56,France,Rhône-Alpes,FRK2,FR,3983.76
COLLONGES,46.1365346,5.915186646,3300,14256,France,Rhône-Alpes,FRK2,FR,2376
CULOZ-CHEF-LIEU,45.83015745,5.787503516,4666,20157.12,France,Rhône-Alpes,FRK2,FR,3359.52
DORTAN,46.32396509,5.666806886,9000,38880,France,Franche-Comté,FRC2,FR,6480
FAREINS CHEF LIEU 2021,46.01645125,4.752868908,4200,18144,France,Rhône-Alpes,FRK2,FR,3024
FEILLENS,46.32429302,4.879562512,12000,51840,France,Rhône-Alpes,FRK2,FR,8640
FOISSIAT,46.36723667,5.180319822,1750,7560,France,Rhône-Alpes,FRK2,FR,1260
GUEREINS,46.10982845,4.774873445,3000,12960,France,Rhône-Alpes,FRK2,FR,2160
PLATEAU-D’HAUTEVILLE - HAUTEVILLE-LOMPNES,45.96617189,5.571291875,8000,34560,France,Rhône-Alpes,FRK2,FR,5760
JASSANS RIOTTIER,45.96211951,4.751165029,11250,48600,France,Rhône-Alpes,FRK2,FR,8100
LAGNIEU-SAINT SORLIN,45.8849734,5.355654189,8200,35424,France,Rhône-Alpes,FRK2,FR,5904
LOYETTES,45.77655626,5.194583881,4500,19440,France,Rhône-Alpes,FRK2,FR,3240
MANZIAT,46.35892341,4.897119441,2855,12333.6,France,Rhône-Alpes,FRK2,FR,2055.6
MEXIMIEUX,45.89933962,5.19649228,10000,43200,France,Rhône-Alpes,FRK2,FR,7200
MIONNAY - CHEF LIEU,45.8903645,4.934862084,4483,19366.56,France,Rhône-Alpes,FRK2,FR,3227.76
MONTLUEL-NIEVROZ,45.8160671,5.07009718,30000,129600,France,Rhône-Alpes,FRK2,FR,21600
MONTMERLE-SUR-SAONE - LURCY,46.06948415,4.773220969,8000,34560,France,Rhône-Alpes,FRK2,FR,5760
MONTREVEL-EN-BRESSE - JAYAT,46.34814231,5.130621482,6000,25920,France,Rhône-Alpes,FRK2,FR,4320
NANTUA - GEOVREISSIAT,46.18057576,5.546858052,24000,103680,France,Rhône-Alpes,FRK2,FR,17280
OYONNAX - GROISSIAT,46.23186116,5.620881038,57083,246598.56,France,Rhône-Alpes,FRK2,FR,41099.76
PERON - L'ÉPINE,46.17761523,5.925374508,4667,20161.44,France,Rhône-Alpes,FRK2,FR,3360.24
PONCIN -CHEF-LIEU,46.08546784,5.402019167,6000,25920,France,Rhône-Alpes,FRK2,FR,4320
PONT-D'AIN - CHEF-LIEU,46.048479,5.324545712,3500,15120,France,Rhône-Alpes,FRK2,FR,2520
PONT-DE-VAUX,46.44193036,4.937047786,11000,47520,France,Bourgogne,FRC1,FR,7920
PONT-DE-VEYLE,46.26550883,4.877531596,2700,11664,France,Rhône-Alpes,FRK2,FR,1944
REPLONGES,46.28949032,4.878380282,6100,26352,France,Rhône-Alpes,FRK2,FR,4392
TREVOUX-BORDS DE SAÔNE,45.90967172,4.812853134,27000,116640,France,Rhône-Alpes,FRK2,FR,19440
SAINT-ANDRE-DE-CORCY,45.92458317,4.969906844,4750,20520,France,Rhône-Alpes,FRK2,FR,3420
SAINT-DENIS-LES-BOURG,46.20026023,5.17470308,7550,32616,France,Rhône-Alpes,FRK2,FR,5436
SAINT-DIDIER-DE-FORMANS,45.95393003,4.762320099,11730,50673.6,France,Rhône-Alpes,FRK2,FR,8445.6
SAINT-JEAN-DE-GONVILLE,46.20298812,5.968556883,2250,9720,France,Rhône-Alpes,FRK2,FR,1620
SAINT-JEAN-LE-VIEUX 01363,46.03815494,5.368064854,3200,13824,France,Rhône-Alpes,FRK2,FR,2304
BEYNOST - SAINT-MAURICE-DE-BEYNOST,45.81969443,4.994184022,10600,45792,France,Rhône-Alpes,FRK2,FR,7632
SAINT-MAURICE-DE-GOURDANS,45.81422625,5.191495282,4500,19440,France,Rhône-Alpes,FRK2,FR,3240
SAINT-TRIVIER-DE-COURTES - CHEF-LIEU,46.46470211,5.082887587,6800,29376,France,Bourgogne,FRC1,FR,4896
THOISSEY - MOGNENEINS,46.15518408,4.81392747,8000,34560,France,Rhône-Alpes,FRK2,FR,5760
VERSONNEX - SAUVERNY,46.30549531,6.111820404,5833,25198.56,France,Rhône-Alpes,FRK2,FR,4199.76
VILLARS-LES-DOMBES,46.0117371,5.024856228,6000,25920,France,Rhône-Alpes,FRK2,FR,4320
VILLIEU-LOYES-MOLLON - CHEF-LIEU,45.91505186,5.230016596,3000,12960,France,Rhône-Alpes,FRK2,FR,2160
VONNAS,46.22394413,4.98704125,4500,19440,France,Rhône-Alpes,FRK2,FR,3240
ALLOS,44.2252743,6.632471964,20000,86400,France,Provence-Alpes-Côte d’Azur,FRL0,FR,14400
ANNOT2,43.95779225,6.694150436,3800,16416,France,Provence-Alpes-Côte d’Azur,FRL0,FR,2736
BANON,44.03284535,5.641885897,2250,9720,France,Provence-Alpes-Côte d’Azur,FRL0,FR,1620
BARCELONNETTE,44.38458385,6.604612248,37500,162000,France,Provence-Alpes-Côte d’Azur,FRL0,FR,27000
BEAUVEZER,44.13382221,6.585067537,6500,28080,France,Provence-Alpes-Côte d’Azur,FRL0,FR,4680
CASTELLANE CHEF-LIEU,43.83848517,6.498008746,7200,31104,France,Provence-Alpes-Côte d’Azur,FRL0,FR,5184
CERESTE2,43.86291613,5.57379303,2200,9504,France,Provence-Alpes-Côte d’Azur,FRL0,FR,1584
DIGNE-LES-BAINS,44.05557938,6.164235941,35000,151200,France,Provence-Alpes-Côte d’Azur,FRL0,FR,25200
FORCALQUIER  EST,43.95657151,5.805966893,5400,23328,France,Provence-Alpes-Côte d’Azur,FRL0,FR,3888
GREOUX LES BAINS,43.74888201,5.873054487,13500,58320,France,Provence-Alpes-Côte d’Azur,FRL0,FR,9720
MALIJAI,44.05292549,6.02036465,3000,12960,France,Provence-Alpes-Côte d’Azur,FRL0,FR,2160
MANOSQUE,43.79594649,5.816594025,54000,233280,France,Provence-Alpes-Côte d’Azur,FRL0,FR,38880
LES MEES2,44.02536324,5.956141551,5830,25185.6,France,Provence-Alpes-Côte d’Azur,FRL0,FR,4197.6
MONTCLAR 2,44.38794957,6.329631502,2550,11016,France,Provence-Alpes-Côte d’Azur,FRL0,FR,1836
MOUSTIERS SAINTE MARIE,43.81637467,6.225756444,7200,31104,France,Provence-Alpes-Côte d’Azur,FRL0,FR,5184
ORAISON-2,43.89925233,5.895993223,9700,41904,France,Provence-Alpes-Côte d’Azur,FRL0,FR,6984
PEIPIN,44.13945161,5.97108078,3000,12960,France,Provence-Alpes-Côte d’Azur,FRL0,FR,2160
PEYRUIS VILLAGE 2,44.02632166,5.948327423,4500,19440,France,Provence-Alpes-Côte d’Azur,FRL0,FR,3240
RIEZ,43.81042278,6.056671354,6000,25920,France,Provence-Alpes-Côte d’Azur,FRL0,FR,4320
SAINT ANDRE LES ALPES,43.95943903,6.511467798,3750,16200,France,Provence-Alpes-Côte d’Azur,FRL0,FR,2700
SAINTE TULLE MOULINS,43.77356036,5.786525776,2700,11664,France,Provence-Alpes-Côte d’Azur,FRL0,FR,1944
SAINTE TULLE/ ZA DES JOURDANES,43.77335797,5.786341948,1900,8208,France,Provence-Alpes-Côte d’Azur,FRL0,FR,1368
SEYNE LES ALPES,44.35544886,6.331512566,4665,20152.8,France,Provence-Alpes-Côte d’Azur,FRL0,FR,3358.8
SISTERON SAINT LAZARE,44.17499185,5.949786886,7200,31104,France,Provence-Alpes-Côte d’Azur,FRL0,FR,5184
VALENSOLE,43.82715222,5.974745851,2250,9720,France,Provence-Alpes-Côte d’Azur,FRL0,FR,1620
VOLONNE,44.11144643,6.007158785,3150,13608,France,Provence-Alpes-Côte d’Azur,FRL0,FR,2268
ABRIES,44.79338555,6.920842345,3400,14688,France,Provence-Alpes-Côte d’Azur,FRL0,FR,2448
AGNIERES-EN-DEVOLUY VILLAGE,44.69772358,5.881513727,7000,30240,France,Provence-Alpes-Côte d’Azur,FRL0,FR,5040
CHABOTTES,44.64880788,6.141734498,17000,73440,France,Provence-Alpes-Côte d’Azur,FRL0,FR,12240
L'ARGENTIERE,44.76934638,6.558527936,3000,12960,France,Provence-Alpes-Côte d’Azur,FRL0,FR,2160
LA BATIE-NEUVE,44.56869281,6.182658602,2500,10800,France,Provence-Alpes-Côte d’Azur,FRL0,FR,1800
BRIANCON,44.87965992,6.620895464,70133,302974.56,France,Provence-Alpes-Côte d’Azur,FRL0,FR,50495.76
CEILLAC,44.66873884,6.745613754,3250,14040,France,Provence-Alpes-Côte d’Azur,FRL0,FR,2340
CHATEAUROUX-LES-ALPES CHEF-LIEU,44.60634155,6.532015954,3000,12960,France,Provence-Alpes-Côte d’Azur,FRL0,FR,2160
CHORGES CHEF LIEU,44.53690316,6.283329861,2800,12096,France,Provence-Alpes-Côte d’Azur,FRL0,FR,2016
EMBRUN,44.54914062,6.483989883,18000,77760,France,Provence-Alpes-Côte d’Azur,FRL0,FR,12960
GAP,44.52395429,6.061570212,54000,233280,France,Provence-Alpes-Côte d’Azur,FRL0,FR,38880
LA GRAVE,45.03874063,6.256893622,5683,24550.56,France,Provence-Alpes-Côte d’Azur,FRL0,FR,4091.76
GUILLESTRE,44.66660188,6.610997183,24000,103680,France,Provence-Alpes-Côte d’Azur,FRL0,FR,17280
LARAGNE,44.30252647,5.834796739,4500,19440,France,Provence-Alpes-Côte d’Azur,FRL0,FR,3240
MOLINES,44.73901692,6.83085077,6000,25920,France,Provence-Alpes-Côte d’Azur,FRL0,FR,4320
NEFFES - PELLEAUTIER,44.48695233,6.028707587,2700,11664,France,Provence-Alpes-Côte d’Azur,FRL0,FR,1944
NEVACHE VILLAGE,45.01639741,6.636921868,3000,12960,France,Provence-Alpes-Côte d’Azur,FRL0,FR,2160
ORCIÈRES,44.68160595,6.285264203,16667,72001.44,France,Provence-Alpes-Côte d’Azur,FRL0,FR,12000.24
LES ORRES,44.50737613,6.543606462,12500,54000,France,Provence-Alpes-Côte d’Azur,FRL0,FR,9000
SAINT-BONNET-EN-CHAMPSAUR,44.67293638,6.077965285,6000,25920,France,Provence-Alpes-Côte d’Azur,FRL0,FR,4320
SAINT-ETIENNE-EN-DEVOLUY,44.69408846,5.937872661,7600,32832,France,Provence-Alpes-Côte d’Azur,FRL0,FR,5472
LA SAULCE,44.42005208,6.011713676,2250,9720,France,Provence-Alpes-Côte d’Azur,FRL0,FR,1620
SAVINES-LE-LAC LES EYGOIRES,44.51950421,6.389100637,6400,27648,France,Provence-Alpes-Côte d’Azur,FRL0,FR,4608
SERRES NOUVELLE,44.41667776,5.713925307,2700,11664,France,Provence-Alpes-Côte d’Azur,FRL0,FR,1944
TALLARD,44.45280153,6.055100777,3333,14398.56,France,Provence-Alpes-Côte d’Azur,FRL0,FR,2399.76
VALLOUISE,44.83740344,6.499180241,16500,71280,France,Provence-Alpes-Côte d’Azur,FRL0,FR,11880
VARS SAINT MARCELLIN,44.60427165,6.687184823,22000,95040,France,Provence-Alpes-Côte d’Azur,FRL0,FR,15840
VEYNES VILLAGE,44.51939443,5.804097461,5400,23328,France,Provence-Alpes-Côte d’Azur,FRL0,FR,3888
BAR SUR LOUP,43.69753302,7.004973746,4000,17280,France,Provence-Alpes-Côte d’Azur,FRL0,FR,2880
BEAUSOLEIL,43.72948764,7.414891791,130000,561600,France,Provence-Alpes-Côte d’Azur,FRL0,FR,93600
CAGNES-SUR-MER 2,43.6523861,7.144779101,130000,561600,France,Provence-Alpes-Côte d’Azur,FRL0,FR,93600
CHATEAUNEUF - GRASSE,43.67554988,6.978212749,2500,10800,France,Provence-Alpes-Côte d’Azur,FRL0,FR,1800
DRAP-VALLEE DU PAILLON,43.75000659,7.317476659,20000,86400,France,Provence-Alpes-Côte d’Azur,FRL0,FR,14400
L'ESCARENE,43.82890248,7.364686396,2500,10800,France,Provence-Alpes-Côte d’Azur,FRL0,FR,1800
LA GAUDE TUILIERES,43.719464,7.16027325,5000,21600,France,Provence-Alpes-Côte d’Azur,FRL0,FR,3600
ISOLA2000 N°2,44.19272066,7.137376916,9650,41688,France,Provence-Alpes-Côte d’Azur,FRL0,FR,6948
LEVENS,43.85852485,7.222419004,6350,27432,France,Provence-Alpes-Côte d’Azur,FRL0,FR,4572
CANNES,43.54269447,6.949808468,250000,1080000,France,Provence-Alpes-Côte d’Azur,FRL0,FR,180000
MOUANS SARTOUX,43.60871386,6.94054544,15000,64800,France,Provence-Alpes-Côte d’Azur,FRL0,FR,10800
NICE-HALIOTIS,43.67581424,7.229890084,623333,2692798.56,France,Provence-Alpes-Côte d’Azur,FRL0,FR,448799.76
VALBERG,44.08838574,6.948545985,9000,38880,France,Provence-Alpes-Côte d’Azur,FRL0,FR,6480
PEYMEINADE,43.63092059,6.892584842,20000,86400,France,Provence-Alpes-Côte d’Azur,FRL0,FR,14400
PUGET THENIERS,43.95407653,6.933204628,5500,23760,France,Provence-Alpes-Côte d’Azur,FRL0,FR,3960
ROQUEBILLIERE,44.00639863,7.310446075,1500,6480,France,Provence-Alpes-Côte d’Azur,FRL0,FR,1080
ST ETIENNE DE TINEE AURON,44.22276385,6.937483104,5000,21600,France,Provence-Alpes-Côte d’Azur,FRL0,FR,3600
SANT-LAURENT DU VAR,43.65608638,7.198833534,110000,475200,France,Provence-Alpes-Côte d’Azur,FRL0,FR,79200
SAINT-MARTIN-VESUBIE-TOURON/VILLAGE,44.0601806,7.257086549,1200,5184,France,Provence-Alpes-Côte d’Azur,FRL0,FR,864
SAINT-VALLIER DE THIEY,43.69192506,6.825690324,5200,22464,France,Provence-Alpes-Côte d’Azur,FRL0,FR,3744
SOSPEL,43.88420072,7.482584273,5000,21600,France,Provence-Alpes-Côte d’Azur,FRL0,FR,3600
THEOULE-SUR-MER,43.48447835,6.928114695,4000,17280,France,Provence-Alpes-Côte d’Azur,FRL0,FR,2880
TOURETTES-SUR-LOUP,43.71300052,7.058997056,2000,8640,France,Provence-Alpes-Côte d’Azur,FRL0,FR,1440
VALBONNE SOPHIA ANTIPOLIS,43.61824303,7.062369048,29000,125280,France,Provence-Alpes-Côte d’Azur,FRL0,FR,20880
VALDEBLORE BOLLINE,44.07108496,7.161543526,4000,17280,France,Provence-Alpes-Côte d’Azur,FRL0,FR,2880
VALLAURIS,43.5677118,7.08292731,64400,278208,France,Provence-Alpes-Côte d’Azur,FRL0,FR,46368
ANDANCE,45.21596957,4.804296103,4000,17280,France,Rhône-Alpes,FRK2,FR,2880
ANNONAY - ACANTIA,45.22904626,4.675376204,65000,280800,France,Rhône-Alpes,FRK2,FR,46800
AUBENAS SAINT-ETIENNE-DE-FONTBELLON-AUBENAS,44.58329856,4.401260952,47100,203472,France,Rhône-Alpes,FRK2,FR,33912
BEAUCHASTEL,44.81646921,4.803059006,2500,10800,France,Rhône-Alpes,FRK2,FR,1800
BOURG ST ANDEOL,44.35332705,4.644925818,8000,34560,France,Rhône-Alpes,FRK2,FR,5760
SAINT GEORGES LES BAINS,44.84442269,4.820159443,6000,25920,France,Rhône-Alpes,FRK2,FR,4320
LE CHEYLARD,44.90692114,4.475412874,23000,99360,France,Rhône-Alpes,FRK2,FR,16560
CHOMERAC,44.7110545,4.679788832,4000,17280,France,Rhône-Alpes,FRK2,FR,2880
CRUAS-2,44.64399137,4.763913905,3500,15120,France,Rhône-Alpes,FRK2,FR,2520
FELINES 1,45.30911279,4.748942658,3500,15120,France,Rhône-Alpes,FRK2,FR,2520
GUILHERAND-GRANGES,44.91711855,4.867325028,32900,142128,France,Rhône-Alpes,FRK2,FR,23688
JOYEUSE,44.47914258,4.25086879,3150,13608,France,Rhône-Alpes,FRK2,FR,2268
LAMASTRE,44.98974097,4.584828779,5000,21600,France,Rhône-Alpes,FRK2,FR,3600
LARGENTIERE,44.53601592,4.295418142,3000,12960,France,Rhône-Alpes,FRK2,FR,2160
LARNAS COMMUNALE,44.43637819,4.588390629,3500,15120,France,Rhône-Alpes,FRK2,FR,2520
LALEVADE/PRADES,44.64235472,4.337349225,2650,11448,France,Rhône-Alpes,FRK2,FR,1908
PRIVAS GRATENAS,44.73257553,4.607640422,18000,77760,France,Rhône-Alpes,FRK2,FR,12960
QUINTENAS VILLAGE,45.18264922,4.695454998,2167,9361.44,France,Rhône-Alpes,FRK2,FR,1560.24
ROCHEMAURE,44.58633217,4.709579864,2500,10800,France,Rhône-Alpes,FRK2,FR,1800
FLAVIAC ROMPON,44.75836645,4.731302287,2800,12096,France,Rhône-Alpes,FRK2,FR,2016
RUOMS,44.44528305,4.33962723,15000,64800,France,Rhône-Alpes,FRK2,FR,10800
SAINT AGREVE,45.00479987,4.387092039,7500,32400,France,Rhône-Alpes,FRK2,FR,5400
SAINT-MARTIN-D'ARDECHE,44.29969675,4.575886708,4000,17280,France,Rhône-Alpes,FRK2,FR,2880
SAINT MAURICE ARDECHE,44.51846449,4.393989791,4380,18921.6,France,Rhône-Alpes,FRK2,FR,3153.6
SAINT PRIVAT ARDECHE,44.6226884,4.425399937,15500,66960,France,Rhône-Alpes,FRK2,FR,11160
SALAVAS,44.39509886,4.380504768,4000,17280,France,Rhône-Alpes,FRK2,FR,2880
SATILLIEU,45.15835642,4.632853472,2000,8640,France,Rhône-Alpes,FRK2,FR,1440
LE TEIL-BARCASSE,44.53107638,4.69291484,9000,38880,France,Rhône-Alpes,FRK2,FR,6480
