WWTP name,Latitude,Longitude,Capacity (p.e),N kg/per year,country,province,nuts2_id,country_code
ZV_Obere_Schwabach,49.5938,11.2015,27500,120450.0,Germany,Mittelfranken,DE25,Germany
Leutenbach,49.7148,11.1677,2200,9636.0,Germany,Oberfranken,DE24,Germany
Redwitz/Rodach,50.1741,11.1952,15000,65700.0,Germany,Oberfranken,DE24,Germany
Weismain,50.1061,11.2394,20000,87600.0,Germany,Oberfranken,DE24,Germany
Ebensfeld,50.0574,10.9477,9950,43581.0,Germany,Oberfranken,DE24,Germany
AZV Kunstadt,50.1421,11.2331,20000,87600.0,Germany,Oberfranken,DE24,Germany
ZV Marktzeuln-Michelau Sitz Michelau,50.156,11.1029,14717,64460.46,Germany,Oberfranken,DE24,Germany
Bad Staffelstein,50.0984,10.9686,26000,113880.0,Germany,Oberfranken,DE24,Germany
Lichtenfels,50.1426,11.0489,40000,175200.0,Germany,Oberfranken,DE24,Germany
Coburg,50.2384,10.9694,149000,652620.0,Germany,Oberfranken,DE24,Germany
Tambachtal,50.2183,10.8408,8000,35040.0,Germany,Oberfranken,DE24,Germany
Frohnlach,50.2094,11.0922,9500,41610.0,Germany,Oberfranken,DE24,Germany
Sonnefeld,50.2147,11.142,7000,30660.0,Germany,Oberfranken,DE24,Germany
Kösfeld,50.2973,10.9282,5000,21900.0,Germany,Oberfranken,DE24,Germany
Seßlach,50.175,10.8403,4990,21856.2,Germany,Oberfranken,DE24,Germany
Weidhausen,50.1995,11.1252,6000,26280.0,Germany,Oberfranken,DE24,Germany
Kaltenbrunn,50.1161,10.859,11000,48180.0,Germany,Oberfranken,DE24,Germany
Meschenbach,50.2118,10.9799,20000,87600.0,Germany,Oberfranken,DE24,Germany
Neustadt/Cbg.,50.3205,11.1112,30000,131400.0,Germany,Thüringen,DEG0,Germany
Rödental,50.281,11.0143,35000,153300.0,Germany,Oberfranken,DE24,Germany
Bad Rodach,50.3292,10.7897,12000,52560.0,Germany,Thüringen,DEG0,Germany
Kronach,50.2195,11.3138,28000,122640.0,Germany,Oberfranken,DE24,Germany
Ludwigsstadt,50.4922,11.3787,14000,61320.0,Germany,Thüringen,DEG0,Germany
Wallenfels,50.2772,11.4397,4500,19710.0,Germany,Oberfranken,DE24,Germany
Kronach-Nord,50.2645,11.3057,10000,43800.0,Germany,Oberfranken,DE24,Germany
Steinwiesen,50.2884,11.4446,9000,39420.0,Germany,Oberfranken,DE24,Germany
Ölsnitz-Rodachtal,50.3537,11.5117,6000,26280.0,Germany,Oberfranken,DE24,Germany
Steinachtal,50.231,11.2015,13000,56940.0,Germany,Oberfranken,DE24,Germany
Kronach-Süd,50.1847,11.2427,25000,109500.0,Germany,Oberfranken,DE24,Germany
Pressig,50.3388,11.298,9750,42705.0,Germany,Oberfranken,DE24,Germany
Marktrodach,50.2362,11.3803,6000,26280.0,Germany,Oberfranken,DE24,Germany
Steinbach/Wald,50.424,11.3564,2500,10950.0,Germany,Oberfranken,DE24,Germany
Königsfeld,49.9416,11.1779,2000,8760.0,Germany,Oberfranken,DE24,Germany
Kaufbeuren,47.9055,10.6137,80000,350400.0,Germany,Schwaben,DE27,Germany
ZV Obere Iller Sitz Sonthofen,47.5993,10.2671,150000,657000.0,Germany,Schwaben,DE27,Germany
Oberstaufen,47.5335,9.9863,18750,82125.0,Germany,Schwaben,DE27,Germany
Oy- Mittelberg,47.6471,10.4754,5500,24090.0,Germany,Schwaben,DE27,Germany
Kempten  AZV,47.7807,10.2876,460000,2014800.0,Germany,Schwaben,DE27,Germany
Missen-Wilhams,47.6152,10.0995,4375,19162.5,Germany,Schwaben,DE27,Germany
Wertach,47.6207,10.46,7500,32850.0,Germany,Schwaben,DE27,Germany
Marktoberdorf,47.8016,10.6185,46300,202794.0,Germany,Schwaben,DE27,Germany
Buchloe,48.0448,10.721,30000,131400.0,Germany,Schwaben,DE27,Germany
Nesselwang,47.6322,10.501,7000,30660.0,Germany,Schwaben,DE27,Germany
ZV Füssen Sitz Füssen,47.5902,10.7282,70000,306600.0,Germany,Schwaben,DE27,Germany
Roßhaupten,47.6581,10.7245,4700,20586.0,Germany,Schwaben,DE27,Germany
Kaltental,47.9266,10.7407,2500,10950.0,Germany,Schwaben,DE27,Germany
Obergünzburg,47.8598,10.4111,15000,65700.0,Germany,Schwaben,DE27,Germany
Waal,48.0065,10.7892,2500,10950.0,Germany,Oberbayern,DE21,Germany
ZV Gennach-Kirchweihtal S. Westendorf,47.9623,10.7293,8000,35040.0,Germany,Schwaben,DE27,Germany
Halblech,47.6468,10.8009,7500,32850.0,Germany,Schwaben,DE27,Germany
ZV Aitrang-Ruderatshofen Sitz Ruderatsh.,47.8224,10.5947,6000,26280.0,Germany,Schwaben,DE27,Germany
ZV Wertach Ost Sitz Germaringen,47.945,10.6292,13600,59568.0,Germany,Schwaben,DE27,Germany
Biessenhofen,47.8365,10.6511,4700,20586.0,Germany,Schwaben,DE27,Germany
Unterthingau,47.7901,10.5219,4300,18834.0,Germany,Schwaben,DE27,Germany
Lamerdingen,48.0977,10.7331,2800,12264.0,Germany,Schwaben,DE27,Germany
Abwasserverband Obere Leiblach,47.6407,9.82614,34375,150562.5,Germany,Tübingen,DE14,Germany
Lindau/Bodensee,47.5428,9.71618,60000,262800.0,Austria,Vorarlberg,AT34,Austria
ZV Rothach S.Lindenberg,47.573,9.9019,77500,339450.0,Germany,Schwaben,DE27,Germany
Grünenbach,47.6236,9.99329,11250,49275.0,Germany,Schwaben,DE27,Germany
Seeg,47.6705,10.6284,4500,19710.0,Germany,Schwaben,DE27,Germany
Ronsberg,47.9083,10.4066,6000,26280.0,Germany,Schwaben,DE27,Germany
Memmingen,48.0718,10.1414,230000,1007400.0,Germany,Schwaben,DE27,Germany
Kammlach OT Unterkammlach,48.0653,10.4178,9950,43581.0,Germany,Schwaben,DE27,Germany
Mindelheim,48.0645,10.4833,47000,205860.0,Germany,Schwaben,DE27,Germany
Babenhausen,48.1547,10.2397,9500,41610.0,Germany,Schwaben,DE27,Germany
Oberschönegg,48.1077,10.2863,44000,192720.0,Germany,Schwaben,DE27,Germany
Kirchheim/Schwaben,48.1869,10.4654,7000,30660.0,Germany,Schwaben,DE27,Germany
Pfaffenhausen,48.127,10.4491,4950,21681.0,Germany,Schwaben,DE27,Germany
VG Ottobeuren-Hawangen,47.9768,10.2862,20000,87600.0,Germany,Schwaben,DE27,Germany
Türkheim-Vg,48.0786,10.6566,18000,78840.0,Germany,Schwaben,DE27,Germany
Illerwinkel-VG,47.9111,10.1162,7200,31536.0,Germany,Schwaben,DE27,Germany
Ettringen,48.1176,10.6668,6000,26280.0,Germany,Schwaben,DE27,Germany
Tussenhausen,48.0984,10.5403,4500,19710.0,Germany,Schwaben,DE27,Germany
Markt Rettenbach,47.9735,10.3888,4000,17520.0,Germany,Schwaben,DE27,Germany
Markt Wald,48.1658,10.5944,3000,13140.0,Germany,Schwaben,DE27,Germany
ZV Oberes Günztal,48.0807,10.2978,25000,109500.0,Germany,Schwaben,DE27,Germany
Bad Wörishofen,48.0428,10.5894,43000,188340.0,Germany,Schwaben,DE27,Germany
AV Lechbruck-Bernbeuren,47.7177,10.8268,14000,61320.0,Germany,Schwaben,DE27,Germany
Irsee,47.9128,10.5784,2500,10950.0,Germany,Schwaben,DE27,Germany
Schweinfurt,50.0222,10.2121,250000,1095000.0,Germany,Unterfranken,DE26,Germany
ZV Aschach-Saale Sitz Burkardroth,50.2416,10.0645,19500,85410.0,Germany,Unterfranken,DE26,Germany
Bad Kissingen,50.1784,10.0749,60000,262800.0,Germany,Unterfranken,DE26,Germany
Münnerstadt,50.2597,10.1872,9500,41610.0,Germany,Unterfranken,DE26,Germany
Wildflecken,50.3692,9.89649,9900,43362.0,Germany,Unterfranken,DE26,Germany
Sulzthal,50.1412,10.0424,5000,21900.0,Germany,Unterfranken,DE26,Germany
ZV Obere Lauer Sitz Maßbach,50.231,10.2402,17000,74460.0,Germany,Unterfranken,DE26,Germany
ZV Thulba-Saale Sitz Hammelburg,50.1165,9.87832,28000,122640.0,Germany,Unterfranken,DE26,Germany
Bad Brückenau,50.2683,9.69934,20000,87600.0,Germany,Unterfranken,DE26,Germany
Saal a.d. Saale,50.3341,10.3181,7000,30660.0,Germany,Unterfranken,DE26,Germany
Bischofsheim/Rhön,50.3997,10.0504,9900,43362.0,Germany,Unterfranken,DE26,Germany
ZV Saale-Lauer Sitz Hohenroth,50.3012,10.1735,40000,175200.0,Germany,Unterfranken,DE26,Germany
ZV Elstal,50.3797,10.2309,10000,43800.0,Germany,Unterfranken,DE26,Germany
Sandberg,50.3298,10.0053,3200,14016.0,Germany,Unterfranken,DE26,Germany
Bad Königshofen,50.2964,10.445,15000,65700.0,Germany,Unterfranken,DE26,Germany
ZV Mellrichstädter Gruppe S. Mellrichstadt,50.4191,10.2987,24000,105120.0,Germany,Unterfranken,DE26,Germany
ZV Obere Streu Sitz Fladungen,50.4673,10.1944,9000,39420.0,Germany,Unterfranken,DE26,Germany
Bergrheinfeld,49.9892,10.1726,17000,74460.0,Germany,Unterfranken,DE26,Germany
Werneck,49.9661,10.0605,18000,78840.0,Germany,Unterfranken,DE26,Germany
Gerolzhofen,49.91,10.3388,14000,61320.0,Germany,Unterfranken,DE26,Germany
ZV Stammheimer Gruppe Sitz Kolitzheim,49.9116,10.1885,4800,21024.0,Germany,Unterfranken,DE26,Germany
ZV Unterer Unkenbach Sitz Schwebheim,49.9632,10.1958,13000,56940.0,Germany,Unterfranken,DE26,Germany
ZV Obere Werntalgemeinden S. Poppenhausen,50.0405,10.1759,50000,219000.0,Germany,Unterfranken,DE26,Germany
ZV Raum Theres Sitz Gädheim,50.019,10.3516,6700,29346.0,Germany,Unterfranken,DE26,Germany
Stettfeld,49.9664,10.7155,2500,10950.0,Germany,Oberfranken,DE24,Germany
Königsberg/Bay.,50.0816,10.5257,4200,18396.0,Germany,Unterfranken,DE26,Germany
Hofheim/Ufr. OT Rügheim,50.1032,10.5113,4500,19710.0,Germany,Unterfranken,DE26,Germany
ZV Raum Eltmann- Ebelsbach S. Eltmann,49.9889,10.6446,25000,109500.0,Germany,Unterfranken,DE26,Germany
Hofheim/Ufr.,50.1345,10.5319,15000,65700.0,Germany,Unterfranken,DE26,Germany
Ebern,50.0783,10.7956,18000,78840.0,Germany,Unterfranken,DE26,Germany
Knetzgau,50.0082,10.5326,19000,83220.0,Germany,Unterfranken,DE26,Germany
Haßfurt,50.0306,10.4938,27500,120450.0,Germany,Unterfranken,DE26,Germany
Zeil/Sand a. Main,50.0028,10.5875,19500,85410.0,Germany,Unterfranken,DE26,Germany
Oberaurach OT Kirchaich,49.9132,10.6893,4900,21462.0,Germany,Oberfranken,DE24,Germany
ZV Streu-Saale Sitz Heustreu,50.3438,10.2555,7300,31974.0,Germany,Unterfranken,DE26,Germany
Nüdlingen,50.224,10.1005,6850,30003.0,Germany,Unterfranken,DE26,Germany
ZV Kolitzheim-Sulzheim,49.9059,10.2729,7200,31536.0,Germany,Unterfranken,DE26,Germany
Klärwerk Landshut,48.5885,12.2376,260000,1138800.0,Germany,Niederbayern,DE22,Germany
ZV Bad Abbach-Teugn Sitz Bad Abbach,48.9263,12.017,4500,19710.0,Germany,Oberpfalz,DE23,Germany
Mainburg,48.6604,11.7907,27000,118260.0,Germany,Niederbayern,DE22,Germany
Riedenburg,48.9578,11.6973,12000,52560.0,Germany,Niederbayern,DE22,Germany
Painten,49.0033,11.8169,2800,12264.0,Germany,Oberpfalz,DE23,Germany
Neustadt/Donau,48.8182,11.7664,18000,78840.0,Germany,Niederbayern,DE22,Germany
ZV Im Raume Kelheim Sitz Kelheim,48.91,11.9351,70000,306600.0,Germany,Oberpfalz,DE23,Germany
Langquaid,48.8285,12.0966,8500,37230.0,Germany,Oberpfalz,DE23,Germany
Train,48.737,11.8222,4800,21024.0,Germany,Niederbayern,DE22,Germany
Siegenburg,48.764,11.8399,5600,24528.0,Germany,Niederbayern,DE22,Germany
Rohr/Nb,48.7679,11.9834,4000,17520.0,Germany,Niederbayern,DE22,Germany
Bad Abbach,48.94,12.037,16000,70080.0,Germany,Oberpfalz,DE23,Germany
Abensberg,48.819,11.8292,24800,108624.0,Germany,Niederbayern,DE22,Germany
Hohenthann,48.6605,12.079,9999,43795.62,Germany,Niederbayern,DE22,Germany
Furth,48.5881,12.0271,4000,17520.0,Germany,Niederbayern,DE22,Germany
Tiefenbach,48.5118,12.094,4990,21856.2,Germany,Niederbayern,DE22,Germany
Velden,48.3781,12.2684,7000,30660.0,Germany,Niederbayern,DE22,Germany
Adlkofen,48.5424,12.2839,3000,13140.0,Germany,Niederbayern,DE22,Germany
Geisenhausen,48.4758,12.2712,7000,30660.0,Germany,Niederbayern,DE22,Germany
Binabiburg,48.4428,12.4304,7500,32850.0,Germany,Niederbayern,DE22,Germany
ZV AW Ergoldsbach-Neufahrn S.Ergoldsbach,48.7408,12.1892,16000,70080.0,Germany,Niederbayern,DE22,Germany
Pfeffenhausen,48.6723,11.9731,7500,32850.0,Germany,Niederbayern,DE22,Germany
Altfraunhofen,48.453,12.1836,2750,12045.0,Germany,Niederbayern,DE22,Germany
Rottenburg/Laaber,48.7147,12.0145,25000,109500.0,Germany,Niederbayern,DE22,Germany
Bruckberg,48.5071,12.0159,6350,27813.0,Germany,Niederbayern,DE22,Germany
Buch am Erlbach,48.4723,12.0005,5000,21900.0,Germany,Niederbayern,DE22,Germany
Essenbach,48.6041,12.3055,15000,65700.0,Germany,Niederbayern,DE22,Germany
ZV AW Niederaichbach-Wörth S. Niederaichb.,48.6179,12.3513,12000,52560.0,Germany,Niederbayern,DE22,Germany
Eching OT Weixerau,48.5006,12.043,9999,43795.62,Germany,Niederbayern,DE22,Germany
Vilsbiburg,48.464,12.3788,16716,73216.08,Germany,Niederbayern,DE22,Germany
Landau/Isar,48.6788,12.7056,40000,175200.0,Germany,Niederbayern,DE22,Germany
Loiching OT Kronwieden,48.6264,12.4384,3000,13140.0,Germany,Niederbayern,DE22,Germany
Mamming,48.6577,12.6145,6660,29170.8,Germany,Niederbayern,DE22,Germany
Moosthenning,48.6665,12.4937,6000,26280.0,Germany,Niederbayern,DE22,Germany
Simbach,48.5697,12.7443,6000,26280.0,Germany,Niederbayern,DE22,Germany
Eichendorf,48.6354,12.8666,8000,35040.0,Germany,Niederbayern,DE22,Germany
Mengkofen-Hüttenkofen,48.7482,12.4743,12000,52560.0,Germany,Niederbayern,DE22,Germany
Wallersdorf,48.7387,12.7571,7000,30660.0,Germany,Niederbayern,DE22,Germany
AZV Mittlere Vils,48.5826,12.6251,25000,109500.0,Germany,Niederbayern,DE22,Germany
Dingolfing,48.6354,12.5182,70000,306600.0,Germany,Niederbayern,DE22,Germany
München II - Gut Marienhof,48.2949,11.6988,1000000,4380000.0,Germany,Oberbayern,DE21,Germany
München I,48.2095,11.7052,1950000,8541000.0,Germany,Oberbayern,DE21,Germany
Oberschleißheim,48.2631,11.5392,30000,131400.0,Germany,Oberbayern,DE21,Germany
Ismaning,48.2416,11.6742,38000,166440.0,Germany,Oberbayern,DE21,Germany
Unterföhring,48.2005,11.6627,20000,87600.0,Germany,Oberbayern,DE21,Germany
Schäftlarn,47.9822,11.4707,6960,30484.8,Germany,Oberbayern,DE21,Germany
Garching bei München,48.2693,11.6832,45000,197100.0,Germany,Oberbayern,DE21,Germany
Dachau,48.2817,11.4685,95000,416100.0,Germany,Oberbayern,DE21,Germany
Sulzemoos,48.2999,11.2738,6000,26280.0,Germany,Oberbayern,DE21,Germany
Altomünster,48.3583,11.2672,14000,61320.0,Germany,Oberbayern,DE21,Germany
Erdweg,48.3363,11.3071,9000,39420.0,Germany,Oberbayern,DE21,Germany
Odelzhausen,48.3203,11.2221,12000,52560.0,Germany,Oberbayern,DE21,Germany
Haimhausen,48.3201,11.5493,8800,38544.0,Germany,Oberbayern,DE21,Germany
Petershausen,48.4092,11.4795,9500,41610.0,Germany,Oberbayern,DE21,Germany
Hilgertshausen-Tandern OT Hilgertshausen,48.4284,11.3721,3000,13140.0,Germany,Oberbayern,DE21,Germany
Weichs,48.3781,11.4234,3000,13140.0,Germany,Oberbayern,DE21,Germany
Markt Indersdorf,48.3644,11.3857,18000,78840.0,Germany,Oberbayern,DE21,Germany
Hebertshausen,48.3009,11.5013,10000,43800.0,Germany,Oberbayern,DE21,Germany
Vierkirchen,48.3861,11.4481,7500,32850.0,Germany,Oberbayern,DE21,Germany
Karlsfeld,48.2487,11.4811,41000,179580.0,Germany,Oberbayern,DE21,Germany
Dorfen,48.2749,12.1619,15000,65700.0,Germany,Oberbayern,DE21,Germany
Isen,48.2226,12.0525,6200,27156.0,Germany,Oberbayern,DE21,Germany
Taufkirchen / Vils,48.3458,12.1939,17000,74460.0,Germany,Oberbayern,DE21,Germany
Langenpreising,48.4323,11.9753,3600,15768.0,Germany,Oberbayern,DE21,Germany
Fraunberg,48.3774,11.9919,3600,15768.0,Germany,Oberbayern,DE21,Germany
Wartenberg,48.414,11.981,9000,39420.0,Germany,Oberbayern,DE21,Germany
AZV Erdinger Moos,48.3785,11.8954,320000,1401600.0,Germany,Oberbayern,DE21,Germany
Bockhorn,48.3235,11.9996,4500,19710.0,Germany,Oberbayern,DE21,Germany
Sankt Wolfgang,48.2291,12.1375,6000,26280.0,Germany,Oberbayern,DE21,Germany
gku VE München-Ost,48.2267,11.8175,149500,654810.0,Germany,Oberbayern,DE21,Germany
Lengdorf,48.2571,12.0567,3000,13140.0,Germany,Oberbayern,DE21,Germany
Langenbach,48.4548,11.8613,4800,21024.0,Germany,Oberbayern,DE21,Germany
Moosburg,48.4933,11.9512,50000,219000.0,Germany,Oberbayern,DE21,Germany
Mauern,48.5106,11.8968,4000,17520.0,Germany,Oberbayern,DE21,Germany
Wolfersdorf,48.4752,11.7323,3000,13140.0,Germany,Oberbayern,DE21,Germany
Kranzberg,48.4106,11.608,4950,21681.0,Germany,Oberbayern,DE21,Germany
Haag a.d. Amper,48.4559,11.8426,4600,20148.0,Germany,Oberbayern,DE21,Germany
Fahrenzhausen,48.3646,11.5809,6000,26280.0,Germany,Oberbayern,DE21,Germany
"ZV Unterschleißheim, Eching u. Neufahrn",48.3239,11.703,160000,700800.0,Germany,Oberbayern,DE21,Germany
Hallbergmoos,48.3355,11.7484,20000,87600.0,Germany,Oberbayern,DE21,Germany
Hohenkammer,48.4326,11.5606,6000,26280.0,Germany,Oberbayern,DE21,Germany
Freising,48.4025,11.7611,110000,481800.0,Germany,Oberbayern,DE21,Germany
Rudelzhausen,48.5961,11.7704,4000,17520.0,Germany,Oberbayern,DE21,Germany
Nandlstadt,48.5164,11.8172,7000,30660.0,Germany,Oberbayern,DE21,Germany
Zolling,48.4443,11.7853,10900,47742.0,Germany,Oberbayern,DE21,Germany
Au i.d. Hallertau,48.5693,11.7457,12000,52560.0,Germany,Oberbayern,DE21,Germany
Allershausen,48.437,11.606,12900,56502.0,Germany,Oberbayern,DE21,Germany
Kirchdorf a.d. Amper,48.4503,11.6551,4800,21024.0,Germany,Oberbayern,DE21,Germany
Amperverband,48.2395,11.3705,240000,1051200.0,Germany,Oberbayern,DE21,Germany
ZV Obere Amper,48.1246,11.1789,13000,56940.0,Germany,Oberbayern,DE21,Germany
ZV Schweinbach-Glonngruppe,48.276,11.1659,6500,28470.0,Germany,Oberbayern,DE21,Germany
AZV Obere Maisach,48.1943,11.1072,10000,43800.0,Germany,Oberbayern,DE21,Germany
Mammendorf,48.2179,11.1811,10000,43800.0,Germany,Oberbayern,DE21,Germany
Moorenweis,48.1646,11.0803,3000,13140.0,Germany,Oberbayern,DE21,Germany
Fürstenfeldbruck,48.1898,11.3015,100000,438000.0,Germany,Oberbayern,DE21,Germany
Erlangen,49.6171,11.0009,350000,1533000.0,Germany,Mittelfranken,DE25,Germany
Fürth,49.4907,10.9875,265000,1160700.0,Germany,Mittelfranken,DE25,Germany
Nürnberg I,49.4654,11.0204,1400000,6132000.0,Germany,Mittelfranken,DE25,Germany
Nürnberg II,49.4597,11.0433,230000,1007400.0,Germany,Mittelfranken,DE25,Germany
Schwabach,49.3407,11.0569,95000,416100.0,Germany,Mittelfranken,DE25,Germany
Röttenbach,49.6549,10.9229,11000,48180.0,Germany,Mittelfranken,DE25,Germany
Wachenroth,49.7498,10.7263,6000,26280.0,Germany,Oberfranken,DE24,Germany
Adelsdorf,49.7182,10.9095,27055,118500.9,Germany,Mittelfranken,DE25,Germany
Heroldsberg,49.523,11.1435,12000,52560.0,Germany,Mittelfranken,DE25,Germany
Herzogenaurach,49.562,10.9338,65000,284700.0,Germany,Mittelfranken,DE25,Germany
Höchstadt a.d.Aisch,49.7068,10.8455,35000,153300.0,Germany,Mittelfranken,DE25,Germany
AGV Mittlere Regnitz,49.6736,11.0444,25000,109500.0,Germany,Oberfranken,DE24,Germany
Roßtal,49.4022,10.8945,8000,35040.0,Germany,Mittelfranken,DE25,Germany
Großhabersdorf,49.4112,10.8273,4900,21462.0,Germany,Mittelfranken,DE25,Germany
Veitsbronn,49.5065,10.9079,12000,52560.0,Germany,Mittelfranken,DE25,Germany
KA Puschendorf,49.517,10.835,2500,10950.0,Germany,Mittelfranken,DE25,Germany
Ammerndorf,49.418,10.8583,4500,19710.0,Germany,Mittelfranken,DE25,Germany
Langenzenn,49.5006,10.8101,20000,87600.0,Germany,Mittelfranken,DE25,Germany
ZV Oberes Zenntal S. Wilhermsdorf,49.4844,10.7305,14000,61320.0,Germany,Mittelfranken,DE25,Germany
Seukendorf,49.483,10.8891,4900,21462.0,Germany,Mittelfranken,DE25,Germany
Velden,49.6078,11.5046,3500,15330.0,Germany,Mittelfranken,DE25,Germany
Röthenbach/Pegnitz,49.4846,11.2264,30000,131400.0,Germany,Mittelfranken,DE25,Germany
Feucht,49.3695,11.1982,28000,122640.0,Germany,Mittelfranken,DE25,Germany
Winkelhaid,49.3834,11.2827,5000,21900.0,Germany,Mittelfranken,DE25,Germany
Neuhaus/Pegnitz,49.6253,11.5473,5700,24966.0,Germany,Mittelfranken,DE25,Germany
Leinburg,49.4541,11.2733,14000,61320.0,Germany,Mittelfranken,DE25,Germany
Altdorf/Nürnberg,49.3695,11.3934,20000,87600.0,Germany,Mittelfranken,DE25,Germany
Hersbruck,49.5056,11.4021,36000,157680.0,Germany,Mittelfranken,DE25,Germany
ZV Schwarzachgruppe Sitz Schwarzenbruck,49.3511,11.2219,35000,153300.0,Germany,Mittelfranken,DE25,Germany
Lauf/Pegnitz,49.5021,11.2719,49000,214620.0,Germany,Mittelfranken,DE25,Germany
ZV Schnaittachtal,49.5188,11.3266,45000,197100.0,Germany,Mittelfranken,DE25,Germany
Greding,49.0359,11.362,8000,35040.0,Germany,Oberbayern,DE21,Germany
Georgensgmünd,49.1923,11.0285,20000,87600.0,Germany,Mittelfranken,DE25,Germany
Rednitzhembach,49.307,11.0753,9000,39420.0,Germany,Mittelfranken,DE25,Germany
Heideck,49.1432,11.162,12000,52560.0,Germany,Mittelfranken,DE25,Germany
Abenberg,49.2397,10.9787,8000,35040.0,Germany,Mittelfranken,DE25,Germany
Hilpoltstein,49.1907,11.1585,25000,109500.0,Germany,Mittelfranken,DE25,Germany
Spalt,49.1777,10.9366,12000,52560.0,Germany,Mittelfranken,DE25,Germany
Thalmässing,49.0866,11.2388,5300,23214.0,Germany,Mittelfranken,DE25,Germany
ZV Unteres Schwarzachtal S.Wendelstein,49.3387,11.1056,40000,175200.0,Germany,Mittelfranken,DE25,Germany
Roth Stadt,49.254,11.081,65000,284700.0,Germany,Mittelfranken,DE25,Germany
Engelthal,49.4732,11.39,2500,10950.0,Germany,Mittelfranken,DE25,Germany
Regensburg,49.0067,12.1871,400000,1752000.0,Germany,Oberpfalz,DE23,Germany
Furth im Wald,49.302,12.8345,25000,109500.0,Germany,Oberpfalz,DE23,Germany
Arnschwang,49.2684,12.806,4200,18396.0,Germany,Oberpfalz,DE23,Germany
Waldmünchen,49.3815,12.6895,13000,56940.0,Germany,Oberpfalz,DE23,Germany
Grafenwiesen,49.2029,12.8749,4500,19710.0,Germany,Oberpfalz,DE23,Germany
Falkenstein,49.1078,12.4828,3500,15330.0,Germany,Oberpfalz,DE23,Germany
Walderbach-Reichenbach,49.1874,12.3376,4900,21462.0,Germany,Oberpfalz,DE23,Germany
Rötz,49.3374,12.5143,9000,39420.0,Germany,Oberpfalz,DE23,Germany
Neukirchen beim Hl. Blut,49.2599,12.9593,4000,17520.0,Germany,Oberpfalz,DE23,Germany
Traitsching,49.1719,12.6324,4500,19710.0,Germany,Oberpfalz,DE23,Germany
ZV Willmering-Waffenbrunn,49.2463,12.6592,4000,17520.0,Germany,Oberpfalz,DE23,Germany
Weiding,49.2565,12.7597,2500,10950.0,Germany,Oberpfalz,DE23,Germany
Schönthal,49.347,12.5978,4000,17520.0,Germany,Oberpfalz,DE23,Germany
Miltach,49.1633,12.7626,2500,10950.0,Germany,Oberpfalz,DE23,Germany
Hohenwarth,49.2071,12.9241,4500,19710.0,Germany,Oberpfalz,DE23,Germany
Bad Kötzting,49.1655,12.833,20000,87600.0,Germany,Oberpfalz,DE23,Germany
Wald,49.1857,12.3238,3000,13140.0,Germany,Oberpfalz,DE23,Germany
ZV Lamer Winkel,49.2018,12.986,21500,94170.0,Germany,Oberpfalz,DE23,Germany
Cham,49.2235,12.6463,38200,167316.0,Germany,Oberpfalz,DE23,Germany
Roding,49.1942,12.4994,25000,109500.0,Germany,Oberpfalz,DE23,Germany
Mühlhausen,49.1637,11.4514,6700,29346.0,Germany,Oberpfalz,DE23,Germany
Postbauer-Heng,49.2921,11.3356,10000,43800.0,Germany,Oberpfalz,DE23,Germany
Berching,49.0929,11.4449,12000,52560.0,Germany,Oberpfalz,DE23,Germany
Seubersdorf/Opf,49.1788,11.6689,3500,15330.0,Germany,Oberpfalz,DE23,Germany
Hohenfels,49.1942,11.8633,3000,13140.0,Germany,Oberpfalz,DE23,Germany
Pyrbaum,49.317,11.2511,7025,30769.5,Germany,Mittelfranken,DE25,Germany
Berg,49.3471,11.4361,10000,43800.0,Germany,Oberpfalz,DE23,Germany
Parsberg,49.1701,11.7304,13300,58254.0,Germany,Oberpfalz,DE23,Germany
Velburg,49.1975,11.6596,11000,48180.0,Germany,Oberpfalz,DE23,Germany
Lauterhofen,49.3757,11.6157,3800,16644.0,Germany,Oberpfalz,DE23,Germany
